M9Ia,10,1.03E+008,8.79E+004,1990,2.4,-6.9,-8.38,-15.28,255,157,0
A1Ib,11,1.50E+004,4.46E+001,9707,-0.06,-5.3,-0.39,-5.69,214,223,255
A0Ib,11.5,1.54E+004,4.35E+001,9900,-0.06,-5.3,-0.42,-5.72,187,206,255
M9II,6,2.83E+006,1.46E+004,1990,2.4,-3,-8.38,-11.38,255,190,91
M8II,6.1,7.44E+005,6.23E+003,2180,2.25,-3,-6.93,-9.93,255,192,96
M7II,6.2,2.53E+005,3.07E+003,2370,2.12,-3,-5.76,-8.76,255,193,100
M6II,6.3,9.55E+004,1.62E+003,2560,2,-2.9,-4.8,-7.7,255,195,105
M5II,6.4,4.62E+004,9.76E+002,2750,1.88,-2.9,-4.01,-6.91,255,197,110
M4II,6.7,2.31E+004,6.04E+002,2940,1.77,-2.8,-3.36,-6.16,255,199,114
M3II,7.1,1.40E+004,4.14E+002,3130,1.67,-2.8,-2.81,-5.61,255,201,119
M2II,7.4,8.36E+003,2.85E+002,3320,1.58,-2.7,-2.36,-5.06,255,203,124
M1II,7.8,5.86E+003,2.13E+002,3510,1.49,-2.7,-1.97,-4.67,255,205,128
K5II,3.9,3.62E+003,1.51E+002,3700,1.41,-2.5,-1.65,-4.15,255,216,156
M0II,8.2,3.96E+003,1.58E+002,3700,1.41,-2.6,-1.65,-4.25,255,207,133
K6II,4.2,3.53E+003,1.48E+002,3717,1.4,-2.5,-1.62,-4.12,255,214,152
K9II,4.9,3.83E+003,1.53E+002,3725,1.39,-2.6,-1.61,-4.21,255,209,138
K7II,4.4,3.45E+003,1.45E+002,3733,1.39,-2.5,-1.59,-4.09,255,212,147
K8II,4.6,3.69E+003,1.48E+002,3750,1.38,-2.6,-1.57,-4.17,255,210,142
K4II,3.8,3.15E+003,1.33E+002,3800,1.36,-2.5,-1.5,-4,255,218,161
K3II,3.6,2.77E+003,1.19E+002,3900,1.32,-2.5,-1.36,-3.86,255,220,166
K2II,3.4,2.47E+003,1.07E+002,4000,1.28,-2.5,-1.23,-3.73,255,222,170
K1II,3.3,2.32E+003,1.01E+002,4057,1.26,-2.5,-1.17,-3.67,255,224,175
K0II,3.1,2.19E+003,9.50E+001,4114,1.24,-2.5,-1.1,-3.6,255,226,180
G9II,3,2.07E+003,8.98E+001,4171,1.21,-2.5,-1.04,-3.54,255,227,184
G8II,2.9,1.96E+003,8.51E+001,4229,1.19,-2.5,-0.98,-3.48,255,229,189
G7II,2.8,1.70E+003,7.71E+001,4286,1.17,-2.4,-0.93,-3.33,255,231,194
G6II,2.7,1.62E+003,7.33E+001,4343,1.15,-2.4,-0.88,-3.28,255,233,198
G5II,2.6,1.55E+003,6.99E+001,4400,1.13,-2.4,-0.83,-3.23,255,235,203
G4II,2.5,1.29E+003,5.65E+001,4669,1.03,-2.4,-0.62,-3.02,255,237,209
G3II,2.4,1.11E+003,4.70E+001,4937,0.94,-2.4,-0.47,-2.87,255,239,215
G2II,2.3,9.09E+002,3.82E+001,5206,0.86,-2.3,-0.35,-2.65,255,241,221
G1II,2.2,8.35E+002,3.31E+001,5474,0.78,-2.3,-0.25,-2.55,255,243,227
G0II,2.1,7.84E+002,2.92E+001,5743,0.7,-2.3,-0.19,-2.49,255,244,233
F9II,5.6,7.39E+002,2.48E+001,6140,0.6,-2.3,-0.12,-2.42,255,246,239
F8II,5.6,7.29E+002,2.35E+001,6280,0.56,-2.3,-0.11,-2.41,255,248,245
F7II,5.6,7.91E+002,2.34E+001,6420,0.52,-2.4,-0.1,-2.5,255,250,251
F6II,5.7,7.86E+002,2.24E+001,6560,0.49,-2.4,-0.09,-2.49,253,249,255
F5II,5.7,7.83E+002,2.14E+001,6700,0.46,-2.4,-0.08,-2.48,247,242,255
F4II,6,7.81E+002,2.05E+001,6840,0.42,-2.4,-0.08,-2.48,241,241,255
F3II,6.3,7.82E+002,1.97E+001,6980,0.39,-2.4,-0.08,-2.48,235,237,255
F2II,6.5,8.60E+002,1.99E+001,7120,0.36,-2.5,-0.09,-2.59,229,233,255
F1II,6.8,8.65E+002,1.92E+001,7260,0.33,-2.5,-0.09,-2.59,216,225,255
F0II,7.1,8.70E+002,1.85E+001,7400,0.3,-2.5,-0.1,-2.6,203,217,255
A9II,7.1,9.70E+002,1.83E+001,7650,0.24,-2.6,-0.12,-2.72,201,216,255
A8II,7.2,9.90E+002,1.73E+001,7900,0.19,-2.6,-0.14,-2.74,199,214,255
A7II,7.2,1.11E+003,1.72E+001,8150,0.14,-2.7,-0.17,-2.87,197,213,255
A6II,7.2,1.14E+003,1.65E+001,8400,0.09,-2.7,-0.2,-2.9,196,211,255
A5II,7.2,1.29E+003,1.65E+001,8650,0.05,-2.8,-0.23,-3.03,194,210,255
A4II,7.7,1.46E+003,1.66E+001,8900,0,-2.9,-0.26,-3.16,192,208,255
A3II,8.1,1.66E+003,1.67E+001,9150,-0.04,-3,-0.3,-3.3,190,207,255
A2II,8.5,2.07E+003,1.77E+001,9400,-0.05,-3.2,-0.34,-3.54,188,205,255
A1II,8.9,2.35E+003,1.79E+001,9650,-0.06,-3.3,-0.38,-3.68,186,204,255
A0II,9.4,2.68E+003,1.81E+001,9900,-0.06,-3.4,-0.42,-3.82,184,202,255
M9III,4.1,1.79E+005,3.67E+003,1990,2.4,0,-8.38,-8.38,255,233,154
M8III,4.1,5.15E+004,1.64E+003,2180,2.25,-0.1,-6.93,-7.03,255,167,97
M7III,4.2,2.10E+004,8.87E+002,2370,2.12,-0.3,-5.76,-6.06,255,165,97
M6III,4.2,9.55E+003,5.12E+002,2560,2,-0.4,-4.8,-5.2,255,178,121
M5III,4.3,5.07E+003,3.23E+002,2750,1.88,-0.5,-4.01,-4.51,255,197,124
M4III,4.6,2.77E+003,2.09E+002,2940,1.77,-0.5,-3.36,-3.86,255,206,127
M3III,4.8,1.84E+003,1.50E+002,3130,1.67,-0.6,-2.81,-3.41,255,200,119
M2III,5.1,1.21E+003,1.08E+002,3320,1.58,-0.6,-2.36,-2.96,255,198,118
M1III,5.3,9.29E+002,8.50E+001,3510,1.49,-0.7,-1.97,-2.67,255,200,121
K5III,2.8,4.35E+002,5.23E+001,3700,1.41,-0.2,-1.65,-1.85,255,204,138
M0III,5.6,6.89E+002,6.58E+001,3700,1.41,-0.7,-1.65,-2.35,255,203,132
K6III,3,4.65E+002,5.36E+001,3717,1.4,-0.3,-1.62,-1.92,255,206,140
K9III,3.4,6.06E+002,6.09E+001,3725,1.39,-0.6,-1.61,-2.21,255,205,135
K7III,3.1,4.99E+002,5.50E+001,3733,1.39,-0.4,-1.59,-1.99,255,208,142
K8III,3.3,5.34E+002,5.64E+001,3750,1.38,-0.5,-1.57,-2.07,255,206,139
K4III,2.7,3.45E+002,4.42E+001,3800,1.36,-0.1,-1.5,-1.6,255,211,146
K3III,2.6,2.53E+002,3.59E+001,3900,1.32,0.1,-1.36,-1.26,255,216,167
K2III,2.5,2.06E+002,3.08E+001,4000,1.28,0.2,-1.23,-1.03,255,221,175
K1III,2.4,1.61E+002,2.64E+001,4057,1.26,0.4,-1.17,-0.77,255,223,181
K0III,2.3,1.38E+002,2.39E+001,4114,1.24,0.5,-1.1,-0.6,255,227,190
G9III,2.3,1.31E+002,2.26E+001,4171,1.21,0.5,-1.04,-0.54,255,231,196
G8III,2.2,1.24E+002,2.14E+001,4229,1.19,0.5,-0.98,-0.48,255,231,199
G7III,2.2,1.29E+002,2.12E+001,4286,1.17,0.4,-0.93,-0.53,255,234,207
G6III,2.1,1.23E+002,2.02E+001,4343,1.15,0.4,-0.88,-0.48,255,236,215
G5III,2,1.18E+002,1.92E+001,4400,1.13,0.4,-0.83,-0.43,255,236,211
G4III,2,8.91E+001,1.49E+001,4669,1.03,0.5,-0.62,-0.12,255,243,233
G3III,1.9,7.03E+001,1.18E+001,4937,0.94,0.6,-0.47,0.13,255,243,233
G2III,1.9,5.23E+001,9.16E+000,5206,0.86,0.8,-0.35,0.45,255,243,233
G1III,1.8,4.38E+001,7.59E+000,5474,0.78,0.9,-0.25,0.65,255,243,233
G0III,1.8,3.75E+001,6.38E+000,5743,0.7,1,-0.19,0.81,255,242,233
F9III,4.1,3.22E+001,5.17E+000,6140,0.6,1.1,-0.12,0.98,255,246,245
F8III,4.1,2.90E+001,4.69E+000,6280,0.56,1.2,-0.11,1.09,252,248,255
F7III,4.2,2.62E+001,4.26E+000,6420,0.52,1.3,-0.1,1.2,241,240,255
F6III,4.2,2.37E+001,3.89E+000,6560,0.49,1.4,-0.09,1.31,241,240,255
F5III,4.3,2.16E+001,3.55E+000,6700,0.46,1.5,-0.08,1.42,242,240,255
F4III,4.5,1.96E+001,3.25E+000,6840,0.42,1.6,-0.08,1.52,241,240,255
F3III,4.7,1.96E+001,3.12E+000,6980,0.39,1.6,-0.08,1.52,241,241,255
F2III,4.9,1.97E+001,3.01E+000,7120,0.36,1.6,-0.09,1.51,241,241,255
F1III,5.1,2.17E+001,3.04E+000,7260,0.33,1.5,-0.09,1.41,227,232,255
F0III,5.3,2.19E+001,2.93E+000,7400,0.3,1.5,-0.1,1.4,213,222,255
A9III,5.3,2.67E+001,3.03E+000,7650,0.24,1.3,-0.12,1.18,209,219,255
A8III,5.4,3.28E+001,3.15E+000,7900,0.19,1.1,-0.14,0.96,209,219,255
A7III,5.4,3.68E+001,3.14E+000,8150,0.14,1,-0.17,0.83,210,219,255
A6III,5.4,4.55E+001,3.28E+000,8400,0.09,0.8,-0.2,0.6,209,219,255
A5III,5.4,5.64E+001,3.45E+000,8650,0.05,0.6,-0.23,0.37,202,215,255
A4III,5.8,7.00E+001,3.63E+000,8900,0,0.4,-0.26,0.14,196,209,255
A3III,6.2,8.71E+001,3.83E+000,9150,-0.04,0.2,-0.3,-0.1,189,203,255
A2III,6.5,9.90E+001,3.87E+000,9400,-0.05,0.1,-0.34,-0.24,189,204,255
A1III,6.9,1.24E+002,4.10E+000,9650,-0.06,-0.1,-0.38,-0.48,188,204,255
A0III,7.2,1.54E+002,4.35E+000,9900,-0.06,-0.3,-0.42,-0.72,188,205,255
M9IV,2.1,7.91E+003,7.64E+002,2000,2.39,3.3,-8.3,-5,255,205,150
M8IV,2.1,2.44E+003,3.61E+002,2167,2.26,3.3,-7.02,-3.72,255,206,151
M7IV,2.1,9.26E+002,1.92E+002,2333,2.14,3.3,-5.97,-2.67,255,207,152
M6IV,2.2,4.10E+002,1.11E+002,2500,2.03,3.3,-5.08,-1.78,255,208,153
M5IV,2.3,2.07E+002,6.94E+001,2667,1.93,3.3,-4.34,-1.04,255,209,154
M4IV,2.4,1.27E+002,4.83E+001,2833,1.83,3.2,-3.71,-0.51,255,209,155
M3IV,2.6,7.76E+001,3.36E+001,3000,1.74,3.2,-3.18,0.02,255,210,156
M2IV,2.7,5.09E+001,2.44E+001,3167,1.65,3.2,-2.72,0.48,255,211,157
M1IV,2.9,3.55E+001,1.84E+001,3333,1.57,3.2,-2.33,0.87,255,212,159
M0IV,3.1,2.60E+001,1.43E+001,3500,1.49,3.2,-1.99,1.21,255,213,160
K9IV,2,2.07E+001,1.18E+001,3640,1.43,3.2,-1.74,1.46,255,214,161
K8IV,1.9,1.70E+001,9.90E+000,3780,1.37,3.2,-1.52,1.68,255,215,162
K7IV,1.9,1.42E+001,8.43E+000,3920,1.31,3.2,-1.33,1.87,255,216,163
K6IV,1.8,1.22E+001,7.26E+000,4060,1.26,3.2,-1.16,2.04,255,216,164
K5IV,1.8,1.06E+001,6.33E+000,4200,1.2,3.2,-1.01,2.19,255,217,165
K4IV,1.7,1.03E+001,5.84E+000,4340,1.15,3.1,-0.88,2.22,255,218,166
K3IV,1.7,9.22E+000,5.19E+000,4480,1.1,3.1,-0.76,2.34,255,219,167
K2IV,1.6,8.38E+000,4.66E+000,4620,1.05,3.1,-0.66,2.44,255,229,202
K1IV,1.6,7.71E+000,4.21E+000,4760,1,3.1,-0.57,2.53,255,216,171
K0IV,1.6,7.16E+000,3.83E+000,4900,0.96,3.1,-0.49,2.61,255,225,189
G9IV,1.6,6.80E+000,3.57E+000,5010,0.92,3.1,-0.43,2.67,255,229,200
G8IV,1.5,6.50E+000,3.34E+000,5120,0.89,3.1,-0.38,2.72,255,233,211
G7IV,1.5,6.84E+000,3.28E+000,5230,0.85,3,-0.34,2.66,255,231,205
G6IV,1.5,6.59E+000,3.09E+000,5340,0.82,3,-0.3,2.7,255,242,234
G5IV,1.5,6.38E+000,2.92E+000,5450,0.79,3,-0.26,2.74,255,235,213
G4IV,1.5,6.20E+000,2.76E+000,5560,0.75,3,-0.23,2.77,255,245,238
G3IV,1.5,6.04E+000,2.63E+000,5670,0.72,3,-0.2,2.8,255,238,226
G2IV,1.4,6.48E+000,2.62E+000,5780,0.69,2.9,-0.18,2.72,255,244,242
G1IV,1.4,6.35E+000,2.50E+000,5890,0.66,2.9,-0.16,2.74,255,246,244
G0IV,1.4,6.25E+000,2.38E+000,6000,0.63,2.9,-0.14,2.76,255,248,245
F9IV,2.6,8.10E+000,2.59E+000,6140,0.6,2.6,-0.12,2.48,255,250,249
F8IV,2.7,1.05E+001,2.83E+000,6280,0.56,2.3,-0.11,2.19,255,252,253
F7IV,2.7,1.25E+001,2.95E+000,6420,0.52,2.1,-0.1,2,240,239,255
F6IV,2.8,1.64E+001,3.23E+000,6560,0.49,1.8,-0.09,1.71,241,239,255
F5IV,2.8,2.16E+001,3.55E+000,6700,0.46,1.5,-0.08,1.42,241,239,255
F4IV,3,1.96E+001,3.25E+000,6840,0.42,1.6,-0.08,1.52,234,235,255
F3IV,3.1,1.63E+001,2.85E+000,6980,0.39,1.8,-0.08,1.72,227,230,255
F2IV,3.2,1.49E+001,2.62E+000,7120,0.36,1.9,-0.09,1.81,227,230,255
F1IV,3.3,1.25E+001,2.30E+000,7260,0.33,2.1,-0.09,2.01,223,227,255
F0IV,3.4,1.15E+001,2.12E+000,7400,0.3,2.2,-0.1,2.1,218,224,255
A9IV,3.5,1.40E+001,2.20E+000,7650,0.24,2,-0.12,1.88,224,227,255
A8IV,3.6,1.57E+001,2.18E+000,7900,0.19,1.9,-0.14,1.76,208,217,255
A7IV,3.6,1.93E+001,2.27E+000,8150,0.14,1.7,-0.17,1.53,192,207,255
A6IV,3.6,2.18E+001,2.27E+000,8400,0.09,1.6,-0.2,1.4,202,214,255
A5IV,3.7,2.70E+001,2.38E+000,8650,0.05,1.4,-0.23,1.17,212,220,255
A4IV,4,3.35E+001,2.51E+000,8900,0,1.2,-0.26,0.94,195,210,255
A3IV,4.3,4.17E+001,2.65E+000,9150,-0.04,1,-0.3,0.7,190,205,255
A2IV,4.5,5.70E+001,2.93E+000,9400,-0.05,0.7,-0.34,0.36,186,202,255
A1IV,4.8,7.11E+001,3.11E+000,9650,-0.06,0.5,-0.38,0.12,183,200,255
A0IV,5.1,8.88E+001,3.30E+000,9900,-0.06,0.3,-0.42,-0.12,179,197,255
